# SPDX-FileCopyrightText: 2026 Tom Haynes <loghyr@gmail.com>
# SPDX-License-Identifier: AGPL-3.0-or-later
codec,geom,file_size,run,write_ms,read_ms,verify,mode,layout,cpu,shard_size,simd_mode
codec,geometry,size_bytes,run,write_ms,read_ms,verify,mode,layout,arch,cpu,kernel,simd,simd
mojette-nonsys,8+2,16777216,5,869,535287,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,avx2,262144,simd
codec,geometry,size_bytes,run,write_ms,read_ms,verify,mode,layout,arch,cpu,kernel,simd,scalar
plain,1+0,65536,1,77,142,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,65536,1,180,159,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,1,153,78,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,65536,1,166,156,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,65536,1,184,17082,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,65536,1,100,95,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,65536,1,198,188,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,65536,1,190,66986,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,65536,2,78,127,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,65536,2,159,187,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,2,164,68,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,65536,2,166,143,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,65536,2,172,17043,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,65536,2,101,97,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,65536,2,192,189,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,65536,2,197,66916,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,65536,3,76,108,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,65536,3,181,183,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,3,171,59,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,65536,3,74,155,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,65536,3,137,17016,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,65536,3,113,130,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,65536,3,202,151,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,65536,3,192,66934,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,65536,4,89,80,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,65536,4,91,181,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,4,157,59,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,65536,4,110,160,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,65536,4,191,17068,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,65536,4,102,96,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,65536,4,196,188,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,65536,4,203,67019,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,65536,5,86,143,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,65536,5,187,154,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,65536,5,167,72,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,65536,5,171,162,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,65536,5,176,17050,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,65536,5,102,96,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,65536,5,191,190,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,65536,5,192,66998,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,262144,1,235,219,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,262144,1,380,378,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,1,169,65,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,262144,1,182,167,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,262144,1,177,17066,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,262144,1,121,99,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,262144,1,177,192,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,262144,1,194,67031,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,262144,2,272,320,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,262144,2,383,383,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,2,177,59,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,262144,2,150,120,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,262144,2,180,17087,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,262144,2,102,95,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,262144,2,162,185,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,262144,2,187,66940,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,262144,3,272,249,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,262144,3,380,383,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,3,173,63,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,262144,3,139,149,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,262144,3,174,16945,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,262144,3,102,95,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,262144,3,195,154,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,262144,3,189,66969,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,262144,4,251,324,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,262144,4,308,389,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,4,175,83,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,262144,4,183,123,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,262144,4,129,17022,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,262144,4,101,99,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,262144,4,212,192,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,262144,4,193,67019,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,262144,5,249,327,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,262144,5,389,367,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,262144,5,174,78,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,262144,5,184,169,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,262144,5,183,17096,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,262144,5,101,123,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,262144,5,167,188,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,262144,5,195,67033,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,1048576,1,999,1107,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,1048576,1,1135,1137,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,1048576,1,181,59,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,1048576,1,138,171,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,1048576,1,180,17059,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,1048576,1,105,109,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,1048576,1,205,190,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,1048576,1,166,66965,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,1048576,2,947,1067,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,1048576,2,1148,1093,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,1048576,2,180,58,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,1048576,2,104,132,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,1048576,2,151,17112,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,1048576,2,110,95,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,1048576,2,90,72,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,1048576,2,98,66883,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,1048576,3,959,1073,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,1048576,3,1141,1123,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,1048576,3,144,84,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,1048576,3,140,170,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,1048576,3,172,16989,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,1048576,3,104,115,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,1048576,3,205,189,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,1048576,3,188,67023,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,1048576,4,970,1080,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,1048576,4,1150,1125,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,1048576,4,180,59,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,1048576,4,138,132,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,1048576,4,108,17054,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,1048576,4,106,98,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,1048576,4,173,178,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,1048576,4,204,67044,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,1048576,5,945,1037,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,1048576,5,1139,1128,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,1048576,5,195,163,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,1048576,5,185,126,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,1048576,5,131,16976,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,1048576,5,106,94,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,1048576,5,182,183,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,1048576,5,197,66999,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,4194304,1,3862,4010,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,4194304,1,4027,4108,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,4194304,1,198,225,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,4194304,1,342,323,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,4194304,1,420,67807,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,4194304,1,201,246,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,4194304,1,314,148,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,4194304,1,226,133811,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,4194304,2,3896,3613,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,4194304,2,3456,4117,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,4194304,2,305,198,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,4194304,2,368,323,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,4+2,4194304,2,243,67790,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
rs,8+2,4194304,2,177,159,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,8+2,4194304,2,205,269,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-nonsys,8+2,4194304,2,292,133940,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
plain,1+0,4194304,3,3879,3923,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
stripe,10+0,4194304,3,4028,4036,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),scalar
rs,4+2,4194304,3,275,208,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
mojette-sys,4+2,4194304,3,324,322,OK,healthy,v1,x86_64,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,7.0.0-10950-g339daa9ec960,scalar(forced),262144,scalar
